text,0,1,2,3,4
Hndi ko po cya gusto ska may sira po lhat ng order ko ngyn hndi ko gusto sorry po. Sa susunod po pki lagyan ng fragile ksi basak po lahat ng order ko n plastic organizer.,0,1,0,0,0
"Okay naman sana kaso nag amoy at lasang iba yung wilkins, sayang yung tubig, nag hesitate ako ipa inom sa baby ko yung tubig, before using ay binabad ko naman sa hot water yung hose nya, as instructed",0,0,0,1,0
super dissapointed ako sa balloon stick na to ang nipis makapal pa ung barbeque stick lumulundo ung 10inch balloon kasi parang mabigat padin 10inch pra sa stick na to. I suggest ung mahabang stick nalang blhin nio. This is just a waste of money. Overall sa nabli ko ito ang ayoko,0,1,0,0,0
Not really sounds good. Mahina yung bass niya. Full volume parang tunog lata.,0,1,0,0,0
"Manipis, bitin malayo sa picture Improve nyo Naman po yang product nyo. yun lang pero salamat God bless",0,1,0,0,0
kung mag sasale kayo magsend naman kyo yung walang damage na item. yung sinend nyo sa akin walang isang tornilo yung isang lense. hassle naman kung ibabalik pa. buti nalang may nag aayos ng glasses samin.,1,0,0,0,0
Sira sya mga beh nung dumating dahil wala syang bubble wrap,1,0,0,0,0
Maganda at sulit sana kaso may dalawang yupi sa sides,0,0,1,0,0
"Okay naman yung items. Pwede na para sa presyo. Nakakalungkot lang na unresponsive si seller and sobrang tagal nila magship ng items. Ordered it 12. 12 sale pa. Today lang dumating december 20 na. Understandable naman na madaming orders pero sa ilang beses yung unsuccessful attempt tapos may isa pang notif na wala daw si seller sa location. Sana binigyan ng konsiderasyon lalo’ t di naman ako naging demanding at patient naman sa paghihintay. Delivery is okay, mabilis lang, mas matagal pa si seller magship.",1,0,0,0,0
Natastas/ nasira agad yung sa likod kahit na 5 oras palang nagagamit,0,0,1,0,0
"First time ordering Dermorepubliq. Complete orders naman, its just that medyo nagwoworry lang ako kasi hindi sya naka sealed unlike sa mga ibang reviews ng mga nag order sealed yung orders nila Legit naman siguro to noh? huhu Or pag nabili sya ng naka sale hindi talaga sinisealed? Nababother akooo hahahaha",0,0,0,1,0
BASURA! TAPOS HINDI PA MASOLI DAHIL BOBO YUNG MLHUILLIER NA TAGA SOLI NG RETURN SA SHOPEE! WAG NA KAYONG UMORDER DITO! BASURA!,1,0,0,0,0
"Napaka effective po neto as in. Sa una hindi pa sya gumagana, nagaadjust pa siguro. pero after 1 week di na talaga namamawis kili kili ko kahit anong init at pawisan ko na. Na solve yung matagal ko ng problema. Thankyou so much",0,0,0,0,1
sad to say hindi siya pantay naka angat yung bawat gilid,1,0,0,0,0
Nakakainis lang kasi iba² yung types ng shirt this is my second time to order ung una ang init niya suotin tas ngayon ok² na pero yung chaos ang liit nong butas banda sa neckpart tas yung diversity naman medyo maliit then sa neck yung lost and found ay sakto lang. Overall maganda ang qualityat print,0,0,1,0,0
Maganda sana kaso yung handler ng tumbler may damage putol,0,0,1,0,0
Very nice safe na dumating No damage Will order again Thankyou sa mgnda niyong product,0,0,0,0,1
Ok naman tong 3rd purchase ko sa kanila. Yung second disappointed ako kasi butas yung isang balot ng anlene. Kaso ang hirap magparefund. Until now wala pa yung refund ko. Tumawag n ko sa customer service at sa fontera pero nagtuturuan sila.,0,0,0,1,0
As i expected masisira nga yung box. Sayang ganda sana,0,1,0,0,0
kung pedi lang mag rate ng walang star ehh. kelan pa naging toner ang tiger balm? nag chat ako kay seller walang reply salamat sa serbisyo nio god bless sainyo,1,0,0,0,0
This my third time na bumili ng vaseline lotion pero ngayon lang ako maglalagay ng review. Hindi naman ako nabigo dahil sa ganda ng packaging para di talaga mag leak. Matagal na ako gumagamit ng vaseline lotion dahil sa sobrang lambot sakin. Thank you sa mga freebies sa tuwing bumibili ako.,0,0,0,0,1
"Dark gray ung order q pero iba ung kulai na pinadala. XXL ung size pero pang M lg ung puedeng mang suot. Next time, qng wala nman ung order wag nlg mgpdla ng iba kcii sayang lg din d nmin magamit. Or msgs nio nlg kme gnun. Hayyss",0,1,0,0,0
5/ 5 sa pinakalalagyan niya. mukang sosyal naman talaga. pero yung lio gloss itself sakto lang parang ordinary lang nothing special.,0,0,0,1,0
Sobrang dissapointed as you can see sa picture sobrang daming leakage kaya napaka messy nya and ang daming nasayang wala manlang sealed ung pinakang ibabaw para sana ndi ganyan kamessy,1,0,0,0,0
"Bubble wrap, packed well, reliable store, complete order. Sa mga gusto bumili ng mga nakikita nyo sa picture sa mondelez kayo bumili may freebie pa. Thanks seller. And sa courier thank you too. Nag call pa si courier na nasa harap na sya ng bahay.",0,0,0,0,1
Tagal dumating. Tapos pag dating sau basag nakaka dismaya lang. Bukas na pati bday ko gsto ko sna ng maayos na plato. for samgyup tas ganto First and Last Order.,0,1,0,0,0
Matagal lang dumating pero maganda sya sulit pera ko,0,0,1,0,0
"Medyo bent yung mga knife, medyo mapurol, pero madadaan naman to sa sariling hasa. You get what you paid for. Sana magtagal",0,0,0,1,0
Mabilis dumating. Hindi nga lang parehas yung design na naorder ko pero keri lang dahil sale naman. Nakuha ko lang for 56 pesos each. Thank you seller!,0,0,0,1,0
Hindi xa effective nagpapawis pa din Walang sayang lang ang pera.,0,1,0,0,0
Maganda sya kaso kahit hindi ko ginagamit nagbabawas yung batt. Nya tapos 4hrs bago mafull charge.,0,0,1,0,0
luv the product sm! reasonable yung price and gumagana talaga siya. tho medj matagal lang dumating since galing pa yata overseas. 3 sana lang tumagal siya sa akin hihe thanks sm,0,0,0,0,1
"parang masisira agad and medyo maliit lang, tapos medyo matagal din nadeliver. about 2 weeks. pero anyways okay naman pagka matte color and texture nya it doesn' t cheap.",0,0,1,0,0
PANGET YUBG ITEM. UMUUGA SYA. ALMOST MATATANGGAL NA SYA. MAY NABILI NAKO NETONG ITEM NA GANTO MAGANDA YUN KASO ETO IBANG IBA ANG QUALITY AS IN HALATANG PEKE PA SA PEKE. WAG KAYO BUMILI NETO. SAYANG PERA NYO. DALAWANG SET PA NAMAN BINILI KO.,1,0,0,0,0
Sobrang ganda po. Thank you shopee at sa seller. Nagustuhan ng pinagbigyan ko.,0,0,1,0,0
Hindi po maganda umorder d2 kc hnd din po nila inaacommodate ang customer 50 pcs order tapos dalawa lng dumating 100 isang piraso,0,1,0,0,0
Nest Shopee budol so far Ang ganda nito pramissss. Di ka magsisisi dito superrr ganda worth it sa price. Tamang tama para sa mga album collector magagamit niyo na mga CD niyo,0,0,0,0,1
Manipis lang pero okay nmn nagustuhan nmn ng mr ko.,0,0,0,0,1
"Thankyouuu! Maganda naman siya, and medyo mabango! Nabend lang ng konti siguro dahil sa pag deliver. Will buy again in this store:",0,0,0,0,1
Sobrang effective niya I swear you guys need to buy this one. bibili ako Isang tub nito sa next time. NAPAKAGANDA,0,0,0,0,1
okay naman sya mura sya kaysa mismong seller ng pc. naktipid na okay naman sya mura sya kaysa mismong seller ng pc. naktipid na,0,0,0,0,1
"Ung star para sa seller, kc nag ask ako pano ang tamang paglilinis ng ice maker machine, sbi just long press the on and off tapos un na Di ako believe. Haha. anyway tnx shopee",0,0,1,0,0
"Oredered Sept 15 payday sale Received Oct 4, sobrang tagal ng delivery It took 19 days bago dumating. MakawalaNg gana lalo na wala freebie ng earphone paasa ka seller. Ang advertisement mu sa payday may G25 earphone free eh WALA NAMAN. MISLEADING ADVERTISEMENT. ANG TAGAL NA NGA DUMATING, SCAM PA",0,1,0,0,0
Maganda yung item kaya lang sana yung brand name/ logo nakadikit ng maigi. Kabilaan kasi lahat halos matatangal na. Kahit idiin ko ayaw na kumapit. Better use a super glue or something na mas madikit kesa sa doublesided/ sticker. Not sure kaya ba ganito nakuha ko dahil sa sale ko siya nabili.,0,0,0,1,0
Ayos yung quality ng tela sayang lang medium nakuha masyadong malaki hahaha,0,0,0,1,0
"Hello mga ka HB! Flex ko lang ang pinaka most important part of our home, the altar. Dahon muna para ma iba. God bless us all.",0,0,0,1,0
Maluwang yung case nya sa baba may damage din yung mismong tumbler,0,1,0,0,0
"11/ 10! soaper recommended! but in terms of packaging, meh ni isang roll ng bubble wrap wala? what if madaganan in transit, edi buyer pa nawalan ng gagamitin. yun lang",0,0,0,1,0
"Balat nga yung wallet. Balat ng daga awit. Nakakasilaw yung reviews ng marami talagang mapapa order ka, pag dmo alam yung totoong leather. Pero synthetic sya ih. Di nagustuhan ni papa. Nainis yata saakin. Iba daw talaga pag nakikita at nahahawakan in person. Sorry seller if mababa",0,1,0,0,0
Thank you seller sa wakas naka bili ako ng medyas na ganto na sakto sakin at may pasticker pa bibili ulit ako dito sa shop na ito.,0,0,0,0,1
Pang ilang order ko na ito. I make sure to purchase our monthly consumption during month sale para may discount plus I can use my accumulated coins. Sayang din kasi malaki laking tipid kesa sa supermarket. Medyo lang may delay sa delivery marahil sa dami na din ng orders.,0,0,0,0,1
"PWEDE NA YUNG 4 STAR KASI EWAN KO HINDI SIYA GANON KA KULAY PERO MAGANDA SIYA PANG PATONG NG ISA PANG LIPTINT PARA SIYANG LIPGLOSS, GANDA RIN NG PACKAGING",0,0,0,1,0
walang kupas talaga pag tiger. mapapapadyak ka talaga,0,0,0,0,1
almost 1month bago nadeliver. kompleto naman lahat ng orders ko kaya lang yung memo pad blue and pink ang orders ko bakit naging white? anyare? but all goods naman. thank you pa rin sa seller at sa nag deliver.,0,0,1,0,0
Madali lang kalawangin yung pang lock kahapon ko na receive pagkabukas kinalawang napawisan lang. sayang pera ko,1,0,0,0,0
Maliit skin pero maganda namn sya sa kapatid ko sya bumagsak HAHAHAHAHA,0,1,0,0,0
Legit na legit ang products sayang lang hindi maganda. pagka balot akala ko meron freebies same sa iba sana binalot ni seller para secured,0,0,1,0,0
"Okay lang sa presyo niya. Di kolang nagustohan yung appearance ng metal parang madali makabilog ng bolt hindi pang heavy duty, at yung texture nga pagka metal niya pati tunog niya pag pitikin mo cheap quality. Peru okay nadin",0,0,0,1,0
"Panget ang packaging kaya sira ung item na dumating, sayang ung pera.",1,0,0,0,0
maganda yung pagkakaprint sa damit and hindi siya manipis,0,0,0,0,1
Ung stripe iba ang tela nyamaliit din ang size. ung black maganda ang tela,0,1,0,0,0
Okay lang pwede na di naman masyado nakakataas ng pilik mata,0,0,1,0,0
For its price reasonable naman. Okay maganda tela. Its the black the I want. Super tagal lang ng pag dating inabot ng 11 days to be exact. Salamat kay rider kahit dapit hapon na na deliver pa din item ko thanks din kay seller,0,0,0,0,1
Fabulous bagay skin ung shade na Napili ko Cutie pa ng packaging,0,0,0,1,0
Ang ganda niya superrrr. Thank you kay kuya na nagdeliver ingat kapo palagiiii,0,0,0,0,1
K long k lng k long umang araw oa lng Mangala na kits balanitis bags to ang asking bandana rid man takes thousand man masks miss,0,1,0,0,0
Is it normal na para syang alcohol yong amoy nya at first?,0,0,0,1,0
Wala pong lumalabas na liquid. Dry po. paano po ito ipapareplace?,0,1,0,0,0
Sobrang nipis nya. Hindi sya makapal like na nasa picture but thank you pa rin seller. I expect na maganda but good pa rin naman Wag lang siguro gamitin masdyo dahil manipis tela na ginamit. Pwd agad mabutas,0,1,0,0,0
Kulang po yung pinadala with rolling pin po ang order ko pero dumating lang baking mat po,0,1,0,0,0
Sobrang liliit ng fonts niya jusko lord. Cguro bibili nalang ako ng magnifying glass para mabasa ko ng maayos. Ang excited ko pati sa librong ito. Hahayy. Will not recommend this shop.,0,1,0,0,0
Grabi ang ganda what u see is what u get nahigitan pa ang expectations q. akalain mo dami syang propose puydi xa maging hikaw mo puydi mo syang gawin botton s damit mo basta subrang nagustohan q 10star poh kayo at legit na legit tong shop NATO I recommend my friend. thank u somuch seller. Have a good day God bless sa shop ninyo.,0,0,0,0,1
Kelan pa naging BLACK ang Green Kelan parin naging XL sa Large Kaloka sana snbe ng maaga panget pa ng tela,0,1,0,0,0
Nagustuhan nmn xa ng nag order sakin. Ok daw ung ung lenses puro prang manipis ung frame lalo n dun pra s tenga. Anyway thanks pa din. Hindi pa nia natry kung anti rad tlga kasi busy p xa pero sinuot n nia haha. Salamat shopee Nagustuhan nmn xa ng nag order sakin. Ok daw ung ung lenses. Thanks.,0,0,0,1,0
nakakainis kse isa lng pinadalang metal straw set kahit dalawa binili ko pero okay na ngayon nakapagchat naman ako kay seller D maganda ung straws okay lng sya,0,0,1,0,0
"pinindot ko nalang yong order received kahit hindi pa. Ewan ko ba, hindi na dumating sakin yong parcel ko tapos nakalagay sa status nya delivered na.",0,1,0,0,0
Sobrang nkakadisapoint. D k sya mgamit d kp nkkbit s ipod classic sira n agd ung cable. syang lng ang pg purchase,0,1,0,0,0
"ok sana yung shade maganda but too creamy lang, madali iblend pero ang dali din ma smudge scent is ok may pagka vanilla ang amoy, nag expect din ako ng husto sa product na ito, ang tagal pa dumating, just my honest review",0,1,0,0,0
Maliit ung size 37 parang paang 36 lng add 1 size kayo pag bumili.,0,0,0,1,0
Di nman ito ang inorder kong collagen. Maling product ang ipinadeliver nyo,1,0,0,0,0
"I so love this. Very pleasing siya sa mata. Mavilis lang din na ship yung items. Gaganahan na talagang magluto. It' s worth the price, though one of the pots may bangas sa may handle. Maliit lang naman kaya manageable. Kaya 4- star lang due to quality control issues.",0,0,0,1,0
Tangina kulang kulang nung dumating sa pic napakasami pero nung actual na walang kwenta,1,0,0,0,0
Ndi cya waterproof at ndi Rin smudge proof hayss kala ko mganda cya ndi pla pero ok n din sayang eii Need ko pa nmn sa work btw thanks seller,0,1,0,0,0
Kararating lng ng order ko. ang bilis. tps Ang bait ni kuya raider. ang ganda ng phone supper ganda nia. salamat sa seller at kay shoppee.,0,0,0,0,1
PAG AANTAYIN KA IREFUND UN PERA SA INYO NALNG PO BAKA IKAKAYAMAN NINYO! BABALA SA IBA BASAHIN NIYO MUNA KASI AMBAGAL NILA MAG REFUND ANDAMI NILA PALIGOY LIGOY KUNG MAGREREFUND BA OR SA KNILA NALANG HAHHAAH. WORST SHOP!,1,0,0,0,0
Okay nman ang size. Pero ang kulay. lite pink and lite blue order ko pero all blue dumating ayusin nyo nman.,0,1,0,0,0
"Bilis ng transaction, ala pang 24 hrs nareceived ko na haha kala mo kabrgy ko lang yung seller nakakatuwa. Sana makapid lahat ni mister para dito na lang ako lagi bibili. Thanks tho",0,0,0,0,1
Ok naman sya gumagama lahat at malakas sya pero nabasag ang salamin sa may ilaw,0,0,0,1,0
smudge proof siya and super easy mag- glide maganda rin yung streak niya and madali i control yung brush fast shipping din siya,0,0,0,0,1
Im so disappointed Ang irder ko 24 inches pero dumating 18inches lng nakakasad,0,0,1,0,0
I am glad that i made my purchase here dahil wla ng stock s malls with this color. Happy ng napag bigyan ko dahil ito ang gus2 niya. Glad umabot sa Christmas party namin.,0,0,0,0,1
Unrelated video. The product is really good pero i received it na may kalawang di ko lang sure kung pede papalitan pero okay na rin sayang lang,0,0,1,0,0
2nd time buying this unit di rin pumalya yong mga freebies.,0,0,0,0,1
"Ok nmm madali lng napigtas ung sa likod but it can serve its purpose, tahiin ko n lng. hjkkkkggfc. ghjjjjjgfddfjj",0,0,0,1,0
Okay naman ang quality 2 star lang kasi binigay kasi ang 1 order ko na curtina hindi dumating sayang pa naman. sana po seller e check muna bago e pack,0,1,0,0,0
"Di ka sealed yung item di rin nakapackage ng maayos, parang tubig na lang yung lotion, di effective, ilang araw ko palang ginagamit kala ko since legit yung acct totoo, kaso di ng pera.",0,1,0,0,0
ok sana kaso sobrang nipis nya mahirap pa sya idikit madali mabutas need mo magdahan dahan sa pagkabit,0,0,1,0,0
"woah ah buti naabutan kopa toooo hahahaha, chat ko nalang yung fujidenzo team pag nag ka problema toooo",0,0,0,0,1
"Disappointed ako Kasi walang freebies. Wala pang earphone. Walang consideration shop nato, nakalimutan lang iaad- on upon check out ung free power bank, nagnote naman ako, di nalang sinama. More sales to come nalang sa inyo! Damot",1,0,0,0,0
Ok sya pero nag order ako sa kabila may free na 5 boxes sa 10 boxes na purchased ko hahaha dito 14 boxes purchased 1 box free lang,0,1,0,0,0
"okay sana, kaso kulang ung item na dumating. nakakadisappoint tuloy. tagal ko pa naman hinintay yung delivery.",1,0,0,0,0
The gate is in excellent quality pero hindi siya naglolock kapag hindi siya pinush yung isa kasi na ganto ng kakilala namin same product langdin pero yung sa kanila kusa nasasara kapag less than 90 degrees nakaopen yung gate) Pero ok lang naman samin no biggie,0,0,0,0,1
